item_id,direction,sender_agent_id,receiver_agent_id,pair_classification,gold,sender_pre_answer,receiver_pre_answer,receiver_post_answer,sender_correct,receiver_pre_correct,receiver_post_correct,answer_changed,followed_sender,revision_seed,prompt_tokens,generation_length,generation_seconds,hit_eos,status,prompt_sha256,receiver_prior_sha256
80,B_to_C,B,C,both_wrong,a,d,d,d,False,False,False,False,True,1886056560,1171,579,13.038162469863892,True,complete,9f1e185dbb5acb7f5d292082d1a33c8995edd91eb084ad835525f6e3958980d2,5aa4a1c11dcf4233020ebfdf8839d391bc210585693a876842724ae89695b8a7
80,C_to_A,C,A,both_wrong,a,d,d,d,False,False,False,False,True,1446114794,962,440,9.62111759185791,True,complete,110ee38ed13f14b98a61d004173af1b2faeb7fb61ecb816e46d570cc9a52c20a,3068b5404fe83c7271923e82fe5a883d728e045e9e5e36a165bcd97118c51c26
80,C_to_B,C,B,both_wrong,a,d,d,d,False,False,False,False,True,1501641127,1144,325,7.079086065292358,True,complete,3ff1777e498ef9b648c87b2c00dab5bc7cd08b070363fb2c5eb811932900d500,8e6a9b2909e211599e426ff23a18e57630e99e7f73f22e6dfd4018459b7022a0
84,A_to_B,A,B,destruction_risk,c,d,c,c,False,True,True,False,False,508090502,1074,1147,24.961409091949463,True,complete,ae78218a3900228ed133d22bf6ab153d6d0c4bd4ca00b41f2b932f1cfccd40b5,dd66c9ac2ca3c8265e0f4075f8f98d53a965fcac2a93047521090ece4a93368d
84,A_to_C,A,C,both_wrong,c,d,d,d,False,False,False,False,True,685762418,737,432,9.323541164398193,True,complete,8b20f2237a26e2446fba983d10cfe43864772bfd9f098f89d494e5249ae4111a,bde19d28a29b2f59a08214772f9c9951220ff86f5b3c55b553dc3004d699bcfe
84,B_to_A,B,A,correction_opportunity,c,c,d,d,True,False,False,False,False,1987823183,828,854,18.711820363998413,True,complete,af2095bd00641586056f8c3116c6f39c694c08dc0a360034df645a0bcc392ca5,4c0631bfe51f0b10d04148dac57f632485016c721b9093fd7211dcb2a80f8da0
84,B_to_C,B,C,correction_opportunity,c,c,d,d,True,False,False,False,False,618321433,737,719,16.421064138412476,True,complete,8b20f2237a26e2446fba983d10cfe43864772bfd9f098f89d494e5249ae4111a,bde19d28a29b2f59a08214772f9c9951220ff86f5b3c55b553dc3004d699bcfe
84,C_to_A,C,A,both_wrong,c,d,d,d,False,False,False,False,True,1220210669,828,462,13.055000305175781,True,complete,af2095bd00641586056f8c3116c6f39c694c08dc0a360034df645a0bcc392ca5,4c0631bfe51f0b10d04148dac57f632485016c721b9093fd7211dcb2a80f8da0
84,C_to_B,C,B,destruction_risk,c,d,c,d,False,True,False,True,True,1352273579,1074,1391,32.539987087249756,True,complete,ae78218a3900228ed133d22bf6ab153d6d0c4bd4ca00b41f2b932f1cfccd40b5,dd66c9ac2ca3c8265e0f4075f8f98d53a965fcac2a93047521090ece4a93368d
85,A_to_B,A,B,both_wrong,c,b,d,d,False,False,False,False,False,107605405,1301,2290,52.5279483795166,True,complete,c1c1146ca65565d9ec87cd2619105a7ed6c9984526e7c21c60cabb79c435e5d0,59ff45243927f50197249597b837f11f08ad8af2b4bcf8cf9d14cf4819972698
85,A_to_C,A,C,both_wrong,c,b,b,b,False,False,False,False,True,1381036545,1178,607,13.319638013839722,True,complete,6f22a4652b396f2891613977931be0e2bdac5b5a95d139a01742c8de488f11d3,1cffc61babc4960070384b7d574d960010ba437369455c7c8f652239b4b2da95
85,B_to_A,B,A,both_wrong,c,d,b,b,False,False,False,False,False,1619952998,1025,1239,26.72346019744873,True,complete,4f82e23b1ba1ac6b1f26e89b36f21762bac1993bcc5bdf4d68a800a843839818,8af0e0a53cfc319747af2e3f6b72bf709b2c6b5758cbde63b20d291c97646f8d
85,B_to_C,B,C,both_wrong,c,d,b,d,False,False,False,True,True,155320221,1178,1103,24.523277044296265,True,complete,6f22a4652b396f2891613977931be0e2bdac5b5a95d139a01742c8de488f11d3,1cffc61babc4960070384b7d574d960010ba437369455c7c8f652239b4b2da95
85,C_to_A,C,A,both_wrong,c,b,b,b,False,False,False,False,True,1733235124,1025,567,12.641146659851074,True,complete,4f82e23b1ba1ac6b1f26e89b36f21762bac1993bcc5bdf4d68a800a843839818,8af0e0a53cfc319747af2e3f6b72bf709b2c6b5758cbde63b20d291c97646f8d
85,C_to_B,C,B,both_wrong,c,b,d,d,False,False,False,False,False,956475928,1301,862,20.560224771499634,True,complete,c1c1146ca65565d9ec87cd2619105a7ed6c9984526e7c21c60cabb79c435e5d0,59ff45243927f50197249597b837f11f08ad8af2b4bcf8cf9d14cf4819972698
86,A_to_B,A,B,both_wrong,b,d,d,d,False,False,False,False,True,1478241335,1270,1021,22.42236042022705,True,complete,98cf0862a778def92eb8e92557897691d6663ed61b966e8fc01f5896854bce7b,dd0f70aee9c8d6919ab95582ece44a512e08511a1f253c548c10f4e13a927480
86,A_to_C,A,C,both_wrong,b,d,d,d,False,False,False,False,True,1649889799,981,1107,24.582465887069702,True,complete,5c593d9c5cadc5e5830e1b025eac25b5f2f08940b8ed4bfe65721b5d1da78ea5,d2a2037cf6de883c56fce0596ba843aacba40770706d546df08f45f05938cf32
86,B_to_A,B,A,both_wrong,b,d,d,d,False,False,False,False,True,1712855844,1171,722,16.08702826499939,True,complete,709b4553f8ab7a9f854e579459de93bab5eb3f25ee7db981cb36e49d87c16879,d673f21687ba1288117896e99f58328d24a1ec437252f262ef04e990af19383c
86,B_to_C,B,C,both_wrong,b,d,d,d,False,False,False,False,True,1044232890,981,883,19.11777353286743,True,complete,5c593d9c5cadc5e5830e1b025eac25b5f2f08940b8ed4bfe65721b5d1da78ea5,d2a2037cf6de883c56fce0596ba843aacba40770706d546df08f45f05938cf32
86,C_to_A,C,A,both_wrong,b,d,d,d,False,False,False,False,True,1894533448,1171,1497,32.58338904380798,True,complete,709b4553f8ab7a9f854e579459de93bab5eb3f25ee7db981cb36e49d87c16879,d673f21687ba1288117896e99f58328d24a1ec437252f262ef04e990af19383c
86,C_to_B,C,B,both_wrong,b,d,d,d,False,False,False,False,True,1394940326,1270,840,18.538756370544434,True,complete,98cf0862a778def92eb8e92557897691d6663ed61b966e8fc01f5896854bce7b,dd0f70aee9c8d6919ab95582ece44a512e08511a1f253c548c10f4e13a927480
87,A_to_B,A,B,both_wrong,d,c,c,c,False,False,False,False,True,808290165,753,458,10.140608072280884,True,complete,0c9893157f13dfccc2eb2dbb3c83fcb5f0a956babe6c02a807bfdfe1fcb2e19c,0e5b6c21e40d91c03bb6f0b230c982a84d07e80295c42a922b2b1421b42a9044
87,A_to_C,A,C,both_wrong,d,c,c,c,False,False,False,False,True,2078767897,750,669,13.28193998336792,True,complete,8d0212f67610a51b9c3e38e44bcc029524c66b91b639da1f12fa437d4b5f941b,83d7d1ce53ee1a998fcc198af2d4423e05b72bd88b71082136d85129628b0091
87,B_to_A,B,A,both_wrong,d,c,c,c,False,False,False,False,True,531760066,788,462,9.925574541091919,True,complete,cc3365f52828be5ba05b7a3dc18acbb1efdf342afd9596b6c75695c2ca2b23cb,96874dc110f9dde2570a2e0e8147cfdc658b2b8e000bae6d75373f8c44533123
87,B_to_C,B,C,both_wrong,d,c,c,c,False,False,False,False,True,1110734876,750,365,8.16292691230774,True,complete,8d0212f67610a51b9c3e38e44bcc029524c66b91b639da1f12fa437d4b5f941b,83d7d1ce53ee1a998fcc198af2d4423e05b72bd88b71082136d85129628b0091
87,C_to_A,C,A,both_wrong,d,c,c,c,False,False,False,False,True,1155810215,788,697,15.084484338760376,True,complete,cc3365f52828be5ba05b7a3dc18acbb1efdf342afd9596b6c75695c2ca2b23cb,96874dc110f9dde2570a2e0e8147cfdc658b2b8e000bae6d75373f8c44533123
87,C_to_B,C,B,both_wrong,d,c,c,c,False,False,False,False,True,1981712935,753,294,6.332747220993042,True,complete,0c9893157f13dfccc2eb2dbb3c83fcb5f0a956babe6c02a807bfdfe1fcb2e19c,0e5b6c21e40d91c03bb6f0b230c982a84d07e80295c42a922b2b1421b42a9044
89,A_to_B,A,B,destruction_risk,a,d,a,a,False,True,True,False,False,279646213,1218,1422,31.01412296295166,True,complete,027e640fc6854efee79c54319622b93310de5375b1a8fec862990f91e402dd1d,ebc2a154f8fe6b444b79cc01faa11711d6443d2aed2a2b7c30605fe2f89fb6ec
89,A_to_C,A,C,destruction_risk,a,d,a,a,False,True,True,False,False,749069890,868,1813,40.02449607849121,True,complete,8706fbc922660ffbbe218e7d253328a15da1a1db2f6680b369fadd55d757dab5,056769b7d1add506129c10719631d430e00fe50348d38fa3f3806c0b93f46be8
89,B_to_A,B,A,correction_opportunity,a,a,d,a,True,False,True,True,True,1862645621,944,812,17.779198169708252,True,complete,97abc2a94c96dcc6846d182030822024382fd71374f0e8d3895be5993cc0ac69,8c601acf0d857a2a84154e78b47f0609f7e66cd23335229e2ba5ef67d1853fb6
89,B_to_C,B,C,both_correct,a,a,a,a,True,True,True,False,True,525390019,868,653,13.022052764892578,True,complete,8706fbc922660ffbbe218e7d253328a15da1a1db2f6680b369fadd55d757dab5,056769b7d1add506129c10719631d430e00fe50348d38fa3f3806c0b93f46be8
89,C_to_A,C,A,correction_opportunity,a,a,d,a,True,False,True,True,True,1694431242,944,1273,27.76752257347107,True,complete,97abc2a94c96dcc6846d182030822024382fd71374f0e8d3895be5993cc0ac69,8c601acf0d857a2a84154e78b47f0609f7e66cd23335229e2ba5ef67d1853fb6
89,C_to_B,C,B,both_correct,a,a,a,a,True,True,True,False,True,355457273,1218,864,20.419729471206665,True,complete,027e640fc6854efee79c54319622b93310de5375b1a8fec862990f91e402dd1d,ebc2a154f8fe6b444b79cc01faa11711d6443d2aed2a2b7c30605fe2f89fb6ec
91,A_to_B,A,B,both_wrong,b,a,a,a,False,False,False,False,True,524411729,589,520,11.17042326927185,True,complete,493ec9701ee131b3edd16569684f18cdbf7506f3ddb518cdcb5e12d6ebf4124c,cab7aff590faf5e5ed0476b92813117e18b9ae96a4e0083199e55373d1ab6894
91,A_to_C,A,C,both_wrong,b,a,a,a,False,False,False,False,True,567042081,625,522,11.132664918899536,True,complete,a2c47cece2d2e537e24e2b4e020b1a8ef0c0f5876981410db82eaddb334f35d7,ceab36698a626c0c5c269825afd65f4332d4d5acd9c76dd166603cd74b2bbaec
91,B_to_A,B,A,both_wrong,b,a,a,a,False,False,False,False,True,2030389624,591,405,8.443961143493652,True,complete,f3fb2107c0bbd376b4f3f2162dd89c063e140ba2a579aed46451599f78ba6dba,ac732c07b17020d22514d25112c3b9b6871f0512ab0d5b7f037893666bb5eb41
91,B_to_C,B,C,both_wrong,b,a,a,a,False,False,False,False,True,635724040,625,516,11.296113729476929,True,complete,a2c47cece2d2e537e24e2b4e020b1a8ef0c0f5876981410db82eaddb334f35d7,ceab36698a626c0c5c269825afd65f4332d4d5acd9c76dd166603cd74b2bbaec
91,C_to_A,C,A,both_wrong,b,a,a,a,False,False,False,False,True,700795032,591,372,8.100515842437744,True,complete,f3fb2107c0bbd376b4f3f2162dd89c063e140ba2a579aed46451599f78ba6dba,ac732c07b17020d22514d25112c3b9b6871f0512ab0d5b7f037893666bb5eb41
91,C_to_B,C,B,both_wrong,b,a,a,a,False,False,False,False,True,463345930,589,606,13.208165407180786,True,complete,493ec9701ee131b3edd16569684f18cdbf7506f3ddb518cdcb5e12d6ebf4124c,cab7aff590faf5e5ed0476b92813117e18b9ae96a4e0083199e55373d1ab6894
92,A_to_B,A,B,correction_opportunity,a,a,c,a,True,False,True,True,True,145566539,1036,600,13.114953756332397,True,complete,e87ba3180d489dcfc1273f393d666d8b99c8cc4cf1fbbdc3b0595b376dbcc473,c5e74a69fe4e944bf62cc2a679e678b38b9d01c8dfba9749089632c8a919ed58
92,A_to_C,A,C,correction_opportunity,a,a,c,a,True,False,True,True,True,1020628295,962,995,22.388612270355225,True,complete,2e8138151ae846e7117c088a7ceac1e5965333a9d095d837170413584f017154,e9f45ef471bd8d6ea11212c2d845ede0915c6036fc0b92382cc7731281561225
92,B_to_A,B,A,destruction_risk,a,c,a,a,False,True,True,False,False,1598469128,1005,1810,40.35801339149475,True,complete,f58869ab7427293900c1ccc0d51c5ebd65f6d7aaf406483d79b42aaecd10226c,68f45b02744452e80ef661f344d6187a27e8c17e3f91103467967b9258d4f643
92,B_to_C,B,C,both_wrong,a,c,c,c,False,False,False,False,True,608173360,962,719,15.650424480438232,True,complete,2e8138151ae846e7117c088a7ceac1e5965333a9d095d837170413584f017154,e9f45ef471bd8d6ea11212c2d845ede0915c6036fc0b92382cc7731281561225
92,C_to_A,C,A,destruction_risk,a,c,a,a,False,True,True,False,False,606319011,1005,2127,47.99176287651062,True,complete,f58869ab7427293900c1ccc0d51c5ebd65f6d7aaf406483d79b42aaecd10226c,68f45b02744452e80ef661f344d6187a27e8c17e3f91103467967b9258d4f643
92,C_to_B,C,B,both_wrong,a,c,c,c,False,False,False,False,True,1610854033,1036,558,12.16251826286316,True,complete,e87ba3180d489dcfc1273f393d666d8b99c8cc4cf1fbbdc3b0595b376dbcc473,c5e74a69fe4e944bf62cc2a679e678b38b9d01c8dfba9749089632c8a919ed58
93,A_to_B,A,B,both_wrong,d,c,c,c,False,False,False,False,True,769450132,793,498,11.162537574768066,True,complete,27548a640033d0f23a3537ac00a865ff8b2d3b64abdf33543e8406aae3c471b1,95cac6e80208dcf6af1b90bfc12eea1b728b3196c319d916e2462378f30c843a
93,A_to_C,A,C,both_wrong,d,c,c,c,False,False,False,False,True,349139703,1112,252,5.654789924621582,True,complete,a7f1c9affa44ab43890900f8caea387b85b54bdc05ae6e78144d406a085a4749,ca9c964f3ee051ec0040a5558db7ffb2d673d6949dac43edc0c5f359df9754cd
93,B_to_A,B,A,both_wrong,d,c,c,c,False,False,False,False,True,1643980904,794,486,10.370788335800171,True,complete,c982514c68f621f8431c1f62ec9a42463543ca49cfec70a76e7a181aad654bb6,8cbf9670d1a7ce80100ce05f4b1022ea74d7613004f9f5b9b5bb8f180726a338
93,B_to_C,B,C,both_wrong,d,c,c,c,False,False,False,False,True,2107169759,1112,468,10.16536021232605,True,complete,a7f1c9affa44ab43890900f8caea387b85b54bdc05ae6e78144d406a085a4749,ca9c964f3ee051ec0040a5558db7ffb2d673d6949dac43edc0c5f359df9754cd
93,C_to_A,C,A,both_wrong,d,c,c,c,False,False,False,False,True,131045683,794,690,14.993648529052734,True,complete,c982514c68f621f8431c1f62ec9a42463543ca49cfec70a76e7a181aad654bb6,8cbf9670d1a7ce80100ce05f4b1022ea74d7613004f9f5b9b5bb8f180726a338
93,C_to_B,C,B,both_wrong,d,c,c,c,False,False,False,False,True,1983231841,793,312,6.837156057357788,True,complete,27548a640033d0f23a3537ac00a865ff8b2d3b64abdf33543e8406aae3c471b1,95cac6e80208dcf6af1b90bfc12eea1b728b3196c319d916e2462378f30c843a
94,A_to_B,A,B,correction_opportunity,a,a,b,b,True,False,False,False,False,1661052646,1016,954,20.6892671585083,True,complete,a74c4c9640d679c6422738d9eb3ee7f051fbda3ee90e385416185d3decca4bb2,f87b0e6329d6c5998b3b34ff0f7f6606c606fe29597f357169c647c007fb641c
94,A_to_C,A,C,correction_opportunity,a,a,b,b,True,False,False,False,False,1408225921,1100,823,17.995362758636475,True,complete,97f7d3e85fc15ef4936292c354220beb4e1a1262759a46fc41d75f6d6ee593d1,9ddbf194c863ac2efe6b58bbfe9baf54467d70aed158680cb1b80f9144e3277d
94,B_to_A,B,A,destruction_risk,a,b,a,a,False,True,True,False,False,1196564062,1266,920,20.538705110549927,True,complete,141f5bd8f787cba9b1e61e78992a465b03decc197e1ad78c83a438c951bd982e,8e50314bb5cb36a2d7437d9d9df8296724be3e46d5fdbb1a7eec256e1d537f77
94,B_to_C,B,C,both_wrong,a,b,b,b,False,False,False,False,True,2045171916,1100,702,15.20512866973877,True,complete,97f7d3e85fc15ef4936292c354220beb4e1a1262759a46fc41d75f6d6ee593d1,9ddbf194c863ac2efe6b58bbfe9baf54467d70aed158680cb1b80f9144e3277d
94,C_to_A,C,A,destruction_risk,a,b,a,a,False,True,True,False,False,1143715457,1266,954,21.398905992507935,True,complete,141f5bd8f787cba9b1e61e78992a465b03decc197e1ad78c83a438c951bd982e,8e50314bb5cb36a2d7437d9d9df8296724be3e46d5fdbb1a7eec256e1d537f77
94,C_to_B,C,B,both_wrong,a,b,b,b,False,False,False,False,True,64912947,1016,558,12.011770725250244,True,complete,a74c4c9640d679c6422738d9eb3ee7f051fbda3ee90e385416185d3decca4bb2,f87b0e6329d6c5998b3b34ff0f7f6606c606fe29597f357169c647c007fb641c
96,A_to_B,A,B,both_wrong,c,a,a,a,False,False,False,False,True,2037449991,626,557,12.16905403137207,True,complete,e72137ea16bd9ee7cae4397f70748112468e6cd0699e9a073ca02dad7902529e,fca95af82cd226628e3ce78016db2eacfe6956a7499ccb6d58182a5c130cc8f9
96,A_to_C,A,C,both_wrong,c,a,a,a,False,False,False,False,True,2067425355,823,510,11.126335144042969,True,complete,1235c4c5c7eed5e3f46bdaa25ebdf387836bdb5ecea268e65e66694b8781d47f,f0a2896eb6668e8793b4d928ea3035f6ed990fb6d560ab69ce7df9385b717e0c
96,B_to_A,B,A,both_wrong,c,a,a,a,False,False,False,False,True,1871138712,631,708,15.09311556816101,True,complete,dde0bf67bce05aae7f1498d1df168691750f41e924df483ef0abd82bea4be535,28399931956db8bd91eccd3898b7645658eda94192ab611ba5eda93c89256cc8
96,B_to_C,B,C,both_wrong,c,a,a,a,False,False,False,False,True,1084639892,823,431,9.48599100112915,True,complete,1235c4c5c7eed5e3f46bdaa25ebdf387836bdb5ecea268e65e66694b8781d47f,f0a2896eb6668e8793b4d928ea3035f6ed990fb6d560ab69ce7df9385b717e0c
96,C_to_A,C,A,both_wrong,c,a,a,a,False,False,False,False,True,94821480,631,630,13.521722555160522,True,complete,dde0bf67bce05aae7f1498d1df168691750f41e924df483ef0abd82bea4be535,28399931956db8bd91eccd3898b7645658eda94192ab611ba5eda93c89256cc8
96,C_to_B,C,B,both_wrong,c,a,a,a,False,False,False,False,True,2021783907,626,645,13.976339101791382,True,complete,e72137ea16bd9ee7cae4397f70748112468e6cd0699e9a073ca02dad7902529e,fca95af82cd226628e3ce78016db2eacfe6956a7499ccb6d58182a5c130cc8f9
97,A_to_B,A,B,destruction_risk,a,b,a,a,False,True,True,False,False,135983151,833,730,15.734540224075317,True,complete,7c50262ea66110fe9df33f6397328eed5511bbd2aacd78907c98409585901330,779042063e5b6095d0b7877ccc1bd9219db97d0911becb0631fcc9b381f4e2f0
97,A_to_C,A,C,destruction_risk,a,b,a,a,False,True,True,False,False,1611137089,916,690,14.96300196647644,True,complete,78e0f2b5d3a05759c6f9f2c2e49f8f27a8de51e49fca4fa4b27a7c5e9bbedaa1,957f616910c316f2661801ee8bbb427360ea2ba0fcbfe846a0137ddc22396991
97,B_to_A,B,A,correction_opportunity,a,a,b,a,True,False,True,True,True,777989477,1168,1772,40.403011083602905,True,complete,10ad2d307ad9239c5a2c4cb4312a77f9ff2006a5301c5962e0ec951d1517c812,61ed4f666018503ddc006fc53c54f9beedeacd06eb7166edfb6c87da06c05a08
97,B_to_C,B,C,both_correct,a,a,a,a,True,True,True,False,True,1011470267,916,450,9.72277569770813,True,complete,78e0f2b5d3a05759c6f9f2c2e49f8f27a8de51e49fca4fa4b27a7c5e9bbedaa1,957f616910c316f2661801ee8bbb427360ea2ba0fcbfe846a0137ddc22396991
97,C_to_A,C,A,correction_opportunity,a,a,b,a,True,False,True,True,True,229515384,1168,765,17.259891748428345,True,complete,10ad2d307ad9239c5a2c4cb4312a77f9ff2006a5301c5962e0ec951d1517c812,61ed4f666018503ddc006fc53c54f9beedeacd06eb7166edfb6c87da06c05a08
97,C_to_B,C,B,both_correct,a,a,a,a,True,True,True,False,True,46659486,833,486,10.507543802261353,True,complete,7c50262ea66110fe9df33f6397328eed5511bbd2aacd78907c98409585901330,779042063e5b6095d0b7877ccc1bd9219db97d0911becb0631fcc9b381f4e2f0
102,A_to_B,A,B,both_wrong,b,c,d,c,False,False,False,True,True,1900646946,890,1091,23.98158621788025,True,complete,931012c1310914bead635d5c9218477b05e3ab8b6e429847d72d4c040027e031,68765b0cecda4aac0735d9138fbc6101b0535d8661629fae645529577defa82e
102,A_to_C,A,C,destruction_risk,b,c,b,b,False,True,True,False,False,807439039,1039,666,14.722620010375977,True,complete,df6486f82b84a67e216043a24299d6eec59c25a4a7b5f363605b59963d365972,e0b11cf1446a5cfc85048c6af1b9d1c997e6201b7cbc55a333044a9a27289488
102,B_to_A,B,A,both_wrong,b,d,c,d,False,False,False,True,True,200099334,1135,1174,26.466546773910522,True,complete,e9af5fa26a9b1c1ab55b637f465b2054a37d993f5124b3ff86b76abf0fe87253,1fb48eea53bff00d84824e6cf66119556531cdc303bdc84d51a5b9f516663cdd
102,B_to_C,B,C,destruction_risk,b,d,b,b,False,True,True,False,False,1313088196,1039,852,19.25409960746765,True,complete,df6486f82b84a67e216043a24299d6eec59c25a4a7b5f363605b59963d365972,e0b11cf1446a5cfc85048c6af1b9d1c997e6201b7cbc55a333044a9a27289488
102,C_to_A,C,A,correction_opportunity,b,b,c,b,True,False,True,True,True,2100404750,1135,768,17.349337816238403,True,complete,e9af5fa26a9b1c1ab55b637f465b2054a37d993f5124b3ff86b76abf0fe87253,1fb48eea53bff00d84824e6cf66119556531cdc303bdc84d51a5b9f516663cdd
102,C_to_B,C,B,correction_opportunity,b,b,d,b,True,False,True,True,True,1434866780,890,689,15.223353385925293,True,complete,931012c1310914bead635d5c9218477b05e3ab8b6e429847d72d4c040027e031,68765b0cecda4aac0735d9138fbc6101b0535d8661629fae645529577defa82e
103,A_to_B,A,B,correction_opportunity,c,c,b,c,True,False,True,True,True,127954221,1078,1841,40.9137704372406,True,complete,c0cb9a9694f88fa8a91c73b30f18e7c61afaf06ffcbab5c209cd78452aa996d7,1b04d8d4c872f71692a256b5dba572ca2c48201b3d1b6ffcc00e7d1d4fe4ca98
103,A_to_C,A,C,correction_opportunity,c,c,b,c,True,False,True,True,True,1573420715,958,870,19.431604862213135,True,complete,5ff118054d8f724ee085641280e7a2450e8bcfd912ebd8455eac55069d03a483,e8f04c7a28ec13a94b67c10c9f531a8de2aa54968b78cef185731e84faced08f
103,B_to_A,B,A,destruction_risk,c,b,c,c,False,True,True,False,False,409048879,1031,1249,27.56856417655945,True,complete,d0ef4589f0222e05070d43c65ee895feeedd3da6ff0404e6b13a9e06b818123b,ae538db1716c01b0f002b6bdf36421bd19bf1c12ba6fb35d818fed733ffc9a91
103,B_to_C,B,C,both_wrong,c,b,b,b,False,False,False,False,True,624214545,958,457,9.922271728515625,True,complete,5ff118054d8f724ee085641280e7a2450e8bcfd912ebd8455eac55069d03a483,e8f04c7a28ec13a94b67c10c9f531a8de2aa54968b78cef185731e84faced08f
103,C_to_A,C,A,destruction_risk,c,b,c,c,False,True,True,False,False,945839622,1031,1019,23.79129385948181,True,complete,d0ef4589f0222e05070d43c65ee895feeedd3da6ff0404e6b13a9e06b818123b,ae538db1716c01b0f002b6bdf36421bd19bf1c12ba6fb35d818fed733ffc9a91
103,C_to_B,C,B,both_wrong,c,b,b,b,False,False,False,False,True,1415715860,1078,676,15.259507894515991,True,complete,c0cb9a9694f88fa8a91c73b30f18e7c61afaf06ffcbab5c209cd78452aa996d7,1b04d8d4c872f71692a256b5dba572ca2c48201b3d1b6ffcc00e7d1d4fe4ca98
106,A_to_B,A,B,both_wrong,c,d,d,d,False,False,False,False,True,301449601,876,582,12.726080894470215,True,complete,47621241c0ca506cae1ea8fc1bbb6e2caf2581a8899ba24564d4589eb7b740b9,ec14fcbcb18dc80b3ad34cc924905831790138a822635492157c4c97ecc7c8f9
106,A_to_C,A,C,destruction_risk,c,d,c,c,False,True,True,False,False,1761239169,993,800,16.991589784622192,True,complete,adde14e45f1941ea72bf65c28734fe9145081f425179b84fdae698a24dc1307c,3259f43abda5ad7397fb5bd16e2bb057bf0d9743ae6cb52749a4edd775a9b0c1
106,B_to_A,B,A,both_wrong,c,d,d,d,False,False,False,False,True,254958791,679,769,16.266530990600586,True,complete,0bf12648fb4700d481211eea0dd564a71a359d80a0fe046c413b81e2d99eb287,1dc342949daa07d25a2e86eb69fb6d35c545ece706a65ccff4fb4660f154694c
106,B_to_C,B,C,destruction_risk,c,d,c,c,False,True,True,False,False,1279864827,993,858,19.138255834579468,True,complete,adde14e45f1941ea72bf65c28734fe9145081f425179b84fdae698a24dc1307c,3259f43abda5ad7397fb5bd16e2bb057bf0d9743ae6cb52749a4edd775a9b0c1
106,C_to_A,C,A,correction_opportunity,c,c,d,d,True,False,False,False,False,220281021,679,2118,47.145307302474976,True,complete,0bf12648fb4700d481211eea0dd564a71a359d80a0fe046c413b81e2d99eb287,1dc342949daa07d25a2e86eb69fb6d35c545ece706a65ccff4fb4660f154694c
106,C_to_B,C,B,correction_opportunity,c,c,d,d,True,False,False,False,False,1971519080,876,1382,30.552135467529297,True,complete,47621241c0ca506cae1ea8fc1bbb6e2caf2581a8899ba24564d4589eb7b740b9,ec14fcbcb18dc80b3ad34cc924905831790138a822635492157c4c97ecc7c8f9
107,A_to_B,A,B,both_wrong,c,d,b,b,False,False,False,False,False,562070802,1229,623,13.843719244003296,True,complete,feb578e572af10fb02bfe197fb396a4d1d9621c9a0ad88f7749bd64bb32df0a8,1ed3bec64344318dea6f094d00a0b05cbd3a67a16f37826d601ce4da868093ee
107,A_to_C,A,C,both_wrong,c,d,a,a,False,False,False,False,False,1299274155,1025,1762,39.239261865615845,True,complete,af3f5005da8205a2ba6c65aa3ce5c2fef553aa490e0b3df96b52e926326c5b4d,aea4a7514e8e15ad78610d36f97907ff1756e32b67b668374b7bd3bd2ad1abc8
107,B_to_A,B,A,both_wrong,c,b,d,b,False,False,False,True,True,450170471,962,1429,31.899852752685547,True,complete,468885498eb636e7c08aa28a55550248d9faf02ae496200af65af61c350f8a18,dd69bd5d57f077dde47314d75b28128c7386e5c57e5e8af4b8bc4ebf9a86d954
107,B_to_C,B,C,both_wrong,c,b,a,a,False,False,False,False,False,1509887980,1025,1902,42.980870962142944,True,complete,af3f5005da8205a2ba6c65aa3ce5c2fef553aa490e0b3df96b52e926326c5b4d,aea4a7514e8e15ad78610d36f97907ff1756e32b67b668374b7bd3bd2ad1abc8
107,C_to_A,C,A,both_wrong,c,a,d,a,False,False,False,True,True,1170119075,962,1066,23.886935710906982,True,complete,468885498eb636e7c08aa28a55550248d9faf02ae496200af65af61c350f8a18,dd69bd5d57f077dde47314d75b28128c7386e5c57e5e8af4b8bc4ebf9a86d954
107,C_to_B,C,B,both_wrong,c,a,b,b,False,False,False,False,False,1971814207,1229,1125,25.96674609184265,True,complete,feb578e572af10fb02bfe197fb396a4d1d9621c9a0ad88f7749bd64bb32df0a8,1ed3bec64344318dea6f094d00a0b05cbd3a67a16f37826d601ce4da868093ee
109,A_to_B,A,B,both_wrong,b,d,d,d,False,False,False,False,True,684926803,1074,592,12.986722230911255,True,complete,23603755bfab8aadf147bafac55889c415ad758f448b9298ea59b1b0f1351565,8a0698dcd775e3358905e831e271d7547f283cac6e200cf419428f983b61012d
109,A_to_C,A,C,both_wrong,b,d,d,d,False,False,False,False,True,1923652048,960,337,7.2360498905181885,True,complete,478cdfd2031e329e84e4d7561e8cbb734186ca4fdc8d697705739624db4f751b,4c9532509719e2eeb9960e5adbde7cd2fd7273f57c3a43b44ff81d89f451d51d
109,B_to_A,B,A,both_wrong,b,d,d,d,False,False,False,False,True,106609778,1042,354,7.907307863235474,True,complete,eea954d5ef1c51826eb5d7fb99b3e01c25c0fb192815caa0c4c67cde9ca52eee,6cb794fd4c30c915cd212fe855bb5b867db102ef729366a9667bc651d7cbf5c2
